Tourist ID,Interés,Desde,Lugar Recomendado,Ciudad,País,Rating
2548,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2548,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2555,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2556,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2556,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2556,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2556,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2556,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2556,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2564,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2564,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2565,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2565,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2567,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2568,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2568,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2568,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2568,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2575,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2580,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2580,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2585,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2588,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2588,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2605,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2605,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2617,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2617,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2622,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2622,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2630,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2630,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2632,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2636,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2636,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2638,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2638,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2638,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2640,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2644,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2644,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2651,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2651,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2651,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2651,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2658,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2658,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2658,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2658,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2658,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2661,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2663,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2677,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2677,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2678,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2678,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2678,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2684,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2687,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2690,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2691,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2691,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2691,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2691,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2691,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2691,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2691,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2716,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2716,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2717,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2717,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2717,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2717,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2717,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2717,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2722,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2722,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2722,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2726,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2726,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2726,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2726,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2726,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2726,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2744,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2744,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2744,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2744,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2744,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2746,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2746,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2746,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2749,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2756,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2757,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2757,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2764,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2764,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2765,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2770,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2770,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2770,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2779,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2779,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2782,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2782,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2786,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2786,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2786,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2786,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2786,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2786,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2786,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2786,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2789,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2789,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2791,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2791,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2791,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2791,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2793,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2793,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2793,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2795,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2795,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2796,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2796,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2796,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2796,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2796,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2798,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2798,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2798,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2798,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2798,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2798,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2805,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2805,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2805,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2813,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2813,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2813,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2813,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2821,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2821,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2821,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2821,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2821,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2824,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2824,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2824,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2827,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2827,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2827,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2827,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2829,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2829,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2829,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2829,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2829,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2829,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2829,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2829,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2843,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2843,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2852,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2852,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2852,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2852,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2859,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2864,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2864,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2872,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2872,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2874,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2874,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2878,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2878,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2878,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2878,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2878,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2887,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2887,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2893,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2902,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2902,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2906,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2906,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2907,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2912,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2912,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2917,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2917,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2917,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2917,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2917,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2923,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2923,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2923,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2923,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2923,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2924,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2924,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2924,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2924,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2924,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2925,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2925,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2927,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2927,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2927,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2927,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2927,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2928,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
2928,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2928,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2928,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2928,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2928,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2930,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2943,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
2943,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
2943,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2943,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2944,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2947,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2947,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2947,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
2951,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2951,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2957,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
2959,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
2959,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
2963,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2963,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2964,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2964,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2980,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
2980,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
2987,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2987,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2997,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
2997,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
2997,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
2997,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
2997,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
2997,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2998,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
2998,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3003,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3003,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3004,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3004,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3029,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3029,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3036,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3036,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3036,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3036,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3040,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3040,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3040,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3040,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3052,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3052,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3052,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3052,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3067,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3067,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3074,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3074,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3082,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3082,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3095,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3095,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3095,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3095,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3095,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3102,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3104,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3104,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3112,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3112,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3112,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3113,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3113,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3113,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3113,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3121,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3121,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3123,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3123,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3123,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3130,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3130,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3136,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3136,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3138,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3138,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3139,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3139,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3139,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3139,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3139,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3150,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3150,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3156,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3170,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3170,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3174,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3174,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3175,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3175,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3175,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3175,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3175,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3175,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3181,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3181,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3182,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3182,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3182,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3182,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3184,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3184,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3208,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3212,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3212,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3213,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3213,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3213,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3214,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3214,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3242,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3242,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3246,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3251,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3251,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3251,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3251,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3251,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3251,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3257,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3257,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3257,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3257,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3257,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3261,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3261,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3261,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3261,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3270,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3270,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3270,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3270,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3270,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3270,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3280,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3280,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3280,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3280,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3280,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3280,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3280,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3285,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3286,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3286,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3288,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3288,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3288,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3288,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3289,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3294,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3294,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3294,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3294,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3301,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3301,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3301,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3301,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3301,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3301,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3301,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3304,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3304,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
